TargetSendRate,meanSucc,stdSucc,meanFail,stdFail,meanSendRate,stdSendRate,meanMaxLatency,stdMaxLatency,meanMinLatency,stdMinLatency,meanAvgLatency,stdAvgLatency,meanThroughput,stdThroughput,meanDropRatio,stdDropRatio
1.0,192.0,0.0,0.0,0.0,2.0,0.0,0.589,0.005676462121975465,0.262,0.016193277068654838,0.43099999999999994,0.005676462121975482,2.0,0.0,0.0,0.0
2.0,192.0,0.0,0.0,0.0,4.0,0.0,0.589,0.007378647873726228,0.26,0.0105409255338946,0.42400000000000004,0.009660917830792964,4.0,0.0,0.0,0.0
4.0,288.0,0.0,0.0,0.0,6.0,0.0,0.587,0.006749485577105516,0.24700000000000003,0.017669811040931436,0.42000000000000004,0.010540925533894584,5.9,0.0,0.0,0.0
8.0,384.0,0.0,0.0,0.0,10.6,0.0,0.594,0.008432740427115674,0.252,0.022010098692292236,0.425,0.008498365855987981,10.5,0.0,0.0,0.0
16.0,576.0,0.0,0.0,0.0,19.0,0.0,0.593,0.014944341180973271,0.24699999999999997,0.011595018087284057,0.421,0.0056764621219754716,18.8,0.0,0.0,0.0
32.0,1056.0,0.0,0.0,0.0,34.83,0.04830458915396542,0.595,0.01715938356831169,0.251,0.017919573407620824,0.42400000000000004,0.009660917830792976,34.5,0.0,0.0,0.0
64.0,2016.0,0.0,0.0,0.0,66.47999999999999,0.042163702135576304,0.588,0.009189365834726815,0.24299999999999997,0.01567021236472421,0.417,0.013374935098492578,65.9,0.0,0.0,0.0
128.0,3936.0,0.0,0.0,0.0,129.79000000000002,0.056764621219763264,0.611,0.014491376746189442,0.23900000000000002,0.015238839267549946,0.417,0.01251665557034573,128.7,0.0,0.0,0.0
256.0,5716.1,40.300124069287776,2059.9,40.30012406928796,256.52000000000004,0.11352924243953957,0.607,0.04110960958218893,0.094,0.015055453054181623,0.326,0.005163977794943249,253.74,1.0834102536794599,0.2649048353909465,0.005182629124136807
512.0,5839.1,10.577229210798873,9616.9,10.57722921079907,509.18,0.23475755815545232,0.628,0.00788810637746615,0.258,0.018135294011647266,0.41,0.0,501.66999999999996,0.21108186931980888,0.6222114389233955,0.0006843445400361574
1024.0,6263.6,31.955524648416688,24552.4,31.955524648416763,1013.35,1.136515141415527,0.826,0.04971027168615264,0.305,0.03894440481849306,0.4600000000000001,0.0,1001.6899999999999,0.9267026371915404,0.7967419522326065,0.0010369783439906563
2048.0,4075.6,724.6352645756805,57437.2,729.1222729343049,2013.98,5.030749888877853,11.16,3.458676689782444,0.798,0.06460134157533676,5.208,1.5392696680929923,1928.4599999999998,45.360731916493634,0.9337431538182923,0.011782382796832627
4096.0,1745.8,2299.1078366280353,120982.4,2240.941230822442,3967.44,33.03228050794486,40.191,3.796692859142901,2.52,0.7679120319990362,28.883999999999997,5.010520487489851,2697.7200000000003,237.87611061222597,0.9857865916443291,0.018690460929759033
8192.0,812.5,268.76394020693243,144005.7,2771.6588314180653,4669.9400000000005,78.14830914499821,52.001,3.9982425305793194,3.278,1.6414817154699657,41.102999999999994,5.581557030873096,2621.6400000000003,106.42005032469731,0.9944001286928248,0.001799799274187105
16384.0,692.3,266.15035433211636,142933.7,2528.087597374742,4610.87,91.88738336802402,50.839,3.6202653371142737,2.9690000000000003,1.038240498792709,40.09,4.576480938207628,2663.66,113.11114691114915,0.9951715584866591,0.0018798820409009428
