TargetSendRate,meanSucc,stdSucc,meanFail,stdFail,meanSendRate,stdSendRate,meanMaxLatency,stdMaxLatency,meanMinLatency,stdMinLatency,meanAvgLatency,stdAvgLatency,meanThroughput,stdThroughput,meanDropRatio,stdDropRatio
200.0,5430.6,29.97999332888508,713.4,29.979993328885186,200.94,0.11401754250990638,0.636,0.03209361307176245,0.07,0.0,0.308,0.004472135954999588,198.94,0.7231873892705912,0.11611328125,0.004879556205873242
400.0,5787.8,6.099180272790822,6308.2,6.099180272790822,398.54,0.20736441353328325,0.632,0.03834057902536161,0.188,0.06610597552415363,0.39,0.0,392.71999999999997,0.1303840481040292,0.5215112433862434,0.0005042311733457987
600.0,5874.0,9.460443964212214,12270.0,9.460443964212322,595.5600000000001,0.7021395872617134,0.642,0.004472135954999583,0.24,0.030822070014844875,0.43,0.0,588.0600000000001,0.3847076812334229,0.6762566137566137,0.0005214089486448772
800.0,5929.8,17.753872816937687,18166.2,17.753872816937832,792.92,0.6723094525588482,0.678,0.008366600265340748,0.27199999999999996,0.02949576240750524,0.45,0.0,785.4,5.7515215378193485,0.7539093625498008,0.0007367975106631227
1000.0,6117.4,34.76060989108217,24026.6,34.76060989108248,988.1200000000001,1.4669696656713656,0.808,0.0178885438199983,0.284,0.04335896677735761,0.4600000000000001,0.0,978.18,2.673387364375021,0.7970607749469214,0.0011531518674058757
1200.0,9589.4,264.9722626993248,26506.6,264.9722626993249,1185.8600000000001,2.1290843102140604,1.076,0.08324662155306957,0.28600000000000003,0.008944271909999144,0.47800000000000004,0.029495762407505247,1173.6399999999999,6.1986288806478065,0.7343362145390071,0.0073407652565193856
1400.0,8608.6,442.2191764272554,33525.0,448.0942981114586,1379.8600000000001,4.702977780087846,2.952,0.47840359530421583,0.346,0.14587666023048376,1.456,0.11193748255164572,1361.74,10.010394597616996,0.7956820921000424,0.01052327737404932
1600.0,4813.0,1872.0570237041393,43260.2,1859.7622697538518,1574.78,3.6840195439220484,8.988,4.391101228621358,0.516,0.06268971207462994,4.424,2.386499528598319,1487.3200000000002,48.734146140052616,0.8998898297809503,0.03891519832212776
1800.0,4245.0,1339.2669636782653,49879.8,1347.1446470219892,1767.7,5.85533944361894,10.36,3.093606309794445,0.6279999999999999,0.228844925659277,4.933999999999999,1.5709646717860972,1696.6599999999999,38.68582427711726,0.9215672730023912,0.02475611855707
2000.0,3812.0,984.7667236457577,56270.0,983.8912541536286,1959.1799999999998,7.158351765595267,12.181999999999999,4.497518204521245,0.86,0.09617692030835667,5.71,2.2067849917923588,1873.72,46.82111703067323,0.9365535840291853,0.01638810823286416
2200.0,3217.2,558.8735993048875,62910.2,562.882936319801,2161.24,5.402129209857856,13.846,3.316033775461281,0.8300000000000001,0.1471393896956216,6.498,1.1609134334652174,2096.44,14.075972435323907,0.951348056991178,0.008452949298869458
2400.0,3135.8,520.48890478088,68937.2,558.9496399497895,2354.6,16.32253044108053,18.234,3.6161070227525074,0.986,0.1712600362022617,7.841999999999999,0.9868485192774014,2225.56,58.85985898725889,0.9564882635021563,0.007248865623251852
2600.0,2693.8,777.6404696259062,75407.2,823.3369298167066,2542.92,18.406439090709178,22.11,3.1454490935317976,1.0939999999999999,0.06730527468185521,10.544,1.8915813490304876,2333.2400000000002,58.71045903414485,0.9655040983417944,0.009983144147560163
2800.0,3025.2,1598.794452079441,81056.6,1589.7963077073753,2742.44,17.549301980420694,24.06,2.782831292047723,1.28,0.13171939872319485,14.474,0.7642512675815464,2383.9399999999996,137.77163350995002,0.9640223895670307,0.01901036462337431
3000.0,1904.8,479.9788537008688,88227.2,473.01659590335794,2931.2,5.891094974620718,28.906,0.9984137418926092,1.714,0.14621901381147387,15.829999999999998,1.566205605915136,2589.2599999999998,79.88722050490938,0.9788668839869146,0.005323768931058385
